route,viewport,state,sourcePath,stagingPath,differencePath,sourceWidth,sourceHeight,stagingWidth,stagingHeight,dimensionsEqual,changedPixels,totalPixels,changedPixelPercent,meanAbsoluteChannelDelta,channelDeltaThreshold,allowedChangedPixelPercent,evidenceComplete
"/contact-us/","desktop","dropdown-open","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\desktop\contact-us\dropdown-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\desktop\contact-us\dropdown-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\desktop\contact-us\dropdown-open.png","339","459","340","458","false","19311","156060","12.374086889657825","15.736567132299543","24","0.5","true"
"/contact-us/","desktop","footer","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\desktop\contact-us\footer.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\desktop\contact-us\footer.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\desktop\contact-us\footer.png","1440","774","1440","733","false","267544","1114560","24.00445018662073","38.00515031342712","24","0.5","true"
"/contact-us/","desktop","floating-actions","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\desktop\contact-us\floating-actions.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\desktop\contact-us\floating-actions.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\desktop\contact-us\floating-actions.png","1440","1000","1440","1000","true","570463","1440000","39.61548611111111","52.55688194444444","24","0.5","true"
"/contact-us/","tablet","header-initial","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\tablet\contact-us\header-initial.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\tablet\contact-us\header-initial.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\tablet\contact-us\header-initial.png","768","90","768","90","true","168","69120","0.24305555555555555","0.055357831790123456","24","0.5","true"
"/contact-us/","tablet","header-sticky","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\tablet\contact-us\header-sticky.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\tablet\contact-us\header-sticky.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\tablet\contact-us\header-sticky.png","768","90","768","90","true","168","69120","0.24305555555555555","0.05539641203703704","24","0.5","true"
"/contact-us/","tablet","menu-open","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\tablet\contact-us\menu-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\tablet\contact-us\menu-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\tablet\contact-us\menu-open.png","768","1024","768","1024","true","239872","786432","30.501302083333332","27.115367041693794","24","0.5","true"
"/contact-us/","tablet","submenu-open","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\tablet\contact-us\submenu-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\tablet\contact-us\submenu-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\tablet\contact-us\submenu-open.png","768","1024","768","1024","true","259481","786432","32.99471537272136","30.099661933051216","24","0.5","true"
"/contact-us/","tablet","footer","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\tablet\contact-us\footer.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\tablet\contact-us\footer.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\tablet\contact-us\footer.png","768","759","768","1117","false","408024","857856","47.56322739480752","102.70391184534468","24","0.5","true"
"/contact-us/","tablet","floating-actions","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\tablet\contact-us\floating-actions.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\tablet\contact-us\floating-actions.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\tablet\contact-us\floating-actions.png","768","1024","768","1024","true","379660","786432","48.27626546223958","96.53871409098308","24","0.5","true"
"/contact-us/","mobile","header-initial","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\mobile\contact-us\header-initial.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\mobile\contact-us\header-initial.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\mobile\contact-us\header-initial.png","390","90","390","90","true","168","35100","0.47863247863247865","0.10901234567901234","24","0.5","true"
"/contact-us/","mobile","header-sticky","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\mobile\contact-us\header-sticky.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\mobile\contact-us\header-sticky.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\mobile\contact-us\header-sticky.png","390","90","390","90","true","168","35100","0.47863247863247865","0.10908831908831909","24","0.5","true"
"/contact-us/","mobile","menu-open","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\mobile\contact-us\menu-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\mobile\contact-us\menu-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\mobile\contact-us\menu-open.png","390","844","390","844","true","4348","329160","1.3209381455826954","1.6130726698262243","24","0.5","true"
"/contact-us/","mobile","submenu-open","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\mobile\contact-us\submenu-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\mobile\contact-us\submenu-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\mobile\contact-us\submenu-open.png","390","844","390","844","true","19935","329160","6.056325191396281","7.143083404220845","24","0.5","true"
"/contact-us/","mobile","footer","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\mobile\contact-us\footer.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\mobile\contact-us\footer.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\mobile\contact-us\footer.png","390","1397","390","1426","false","168269","556140","30.256590067249256","54.14985555195934","24","0.5","true"
"/contact-us/","mobile","floating-actions","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\mobile\contact-us\floating-actions.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\mobile\contact-us\floating-actions.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\mobile\contact-us\floating-actions.png","390","844","390","844","true","62652","329160","19.033904484141452","32.43784785514644","24","0.5","true"
"/servis-aircond-murah-kl/","desktop","header-initial","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\desktop\servis-aircond-murah-kl\header-initial.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\desktop\servis-aircond-murah-kl\header-initial.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\desktop\servis-aircond-murah-kl\header-initial.png","1440","171","1440","171","true","129811","246240","52.71726770630279","107.76706329867879","24","0.5","true"
"/servis-aircond-murah-kl/","desktop","header-sticky","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\desktop\servis-aircond-murah-kl\header-sticky.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\desktop\servis-aircond-murah-kl\header-sticky.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\desktop\servis-aircond-murah-kl\header-sticky.png","1440","100","1440","100","true","28802","144000","20.001388888888886","24.469905092592594","24","0.5","true"
"/servis-aircond-murah-kl/","desktop","dropdown-open","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\desktop\servis-aircond-murah-kl\dropdown-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\desktop\servis-aircond-murah-kl\dropdown-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\desktop\servis-aircond-murah-kl\dropdown-open.png","339","459","340","458","false","19228","156060","12.32090221709599","15.384826348840189","24","0.5","true"
"/servis-aircond-murah-kl/","desktop","footer","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\desktop\servis-aircond-murah-kl\footer.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\desktop\servis-aircond-murah-kl\footer.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\desktop\servis-aircond-murah-kl\footer.png","1440","774","1440","733","false","267432","1114560","23.99440137812231","38.34010999856446","24","0.5","true"
"/servis-aircond-murah-kl/","desktop","floating-actions","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\desktop\servis-aircond-murah-kl\floating-actions.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\desktop\servis-aircond-murah-kl\floating-actions.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\desktop\servis-aircond-murah-kl\floating-actions.png","1440","1000","1440","1000","true","561084","1440000","38.964166666666664","62.178440277777774","24","0.5","true"
"/servis-aircond-murah-kl/","tablet","header-initial","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\tablet\servis-aircond-murah-kl\header-initial.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\tablet\servis-aircond-murah-kl\header-initial.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\tablet\servis-aircond-murah-kl\header-initial.png","768","90","768","90","true","168","69120","0.24305555555555555","0.055357831790123456","24","0.5","true"
"/servis-aircond-murah-kl/","tablet","header-sticky","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\tablet\servis-aircond-murah-kl\header-sticky.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\tablet\servis-aircond-murah-kl\header-sticky.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\tablet\servis-aircond-murah-kl\header-sticky.png","768","90","768","90","true","168","69120","0.24305555555555555","0.05539641203703704","24","0.5","true"
"/servis-aircond-murah-kl/","tablet","menu-open","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\tablet\servis-aircond-murah-kl\menu-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\tablet\servis-aircond-murah-kl\menu-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\tablet\servis-aircond-murah-kl\menu-open.png","768","1024","768","1024","true","180785","786432","22.988001505533852","14.975244310167101","24","0.5","true"
"/servis-aircond-murah-kl/","tablet","submenu-open","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\tablet\servis-aircond-murah-kl\submenu-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\tablet\servis-aircond-murah-kl\submenu-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\tablet\servis-aircond-murah-kl\submenu-open.png","768","1024","768","1024","true","200289","786432","25.468063354492188","17.90462197197808","24","0.5","true"
"/servis-aircond-murah-kl/","tablet","footer","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\tablet\servis-aircond-murah-kl\footer.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\tablet\servis-aircond-murah-kl\footer.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\tablet\servis-aircond-murah-kl\footer.png","768","760","768","1117","false","406847","857856","47.426024880632646","102.51644098776485","24","0.5","true"
"/servis-aircond-murah-kl/","tablet","floating-actions","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\tablet\servis-aircond-murah-kl\floating-actions.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\tablet\servis-aircond-murah-kl\floating-actions.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\tablet\servis-aircond-murah-kl\floating-actions.png","768","1024","768","1024","true","340535","786432","43.301264444986984","88.26737891303168","24","0.5","true"
"/servis-aircond-murah-kl/","mobile","header-initial","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\mobile\servis-aircond-murah-kl\header-initial.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\mobile\servis-aircond-murah-kl\header-initial.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\mobile\servis-aircond-murah-kl\header-initial.png","390","90","390","90","true","168","35100","0.47863247863247865","0.10901234567901234","24","0.5","true"
"/servis-aircond-murah-kl/","mobile","header-sticky","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\mobile\servis-aircond-murah-kl\header-sticky.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\mobile\servis-aircond-murah-kl\header-sticky.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\mobile\servis-aircond-murah-kl\header-sticky.png","390","90","390","90","true","168","35100","0.47863247863247865","0.10908831908831909","24","0.5","true"
"/servis-aircond-murah-kl/","mobile","menu-open","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\mobile\servis-aircond-murah-kl\menu-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\mobile\servis-aircond-murah-kl\menu-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\mobile\servis-aircond-murah-kl\menu-open.png","390","844","390","844","true","4374","329160","1.3288370397375138","1.6983746506258355","24","0.5","true"
"/servis-aircond-murah-kl/","mobile","submenu-open","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\mobile\servis-aircond-murah-kl\submenu-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\mobile\servis-aircond-murah-kl\submenu-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\mobile\servis-aircond-murah-kl\submenu-open.png","390","844","390","844","true","19887","329160","6.041742617572001","6.9759802730181875","24","0.5","true"
"/servis-aircond-murah-kl/","mobile","footer","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\mobile\servis-aircond-murah-kl\footer.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\mobile\servis-aircond-murah-kl\footer.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\mobile\servis-aircond-murah-kl\footer.png","390","1397","390","1426","false","167079","556140","30.042615168842378","53.883020462473475","24","0.5","true"
"/servis-aircond-murah-kl/","mobile","floating-actions","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\mobile\servis-aircond-murah-kl\floating-actions.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\mobile\servis-aircond-murah-kl\floating-actions.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\mobile\servis-aircond-murah-kl\floating-actions.png","390","844","390","844","true","62505","329160","18.98924535180459","32.304549965568924","24","0.5","true"
"/aircond-installation-kl/","desktop","header-initial","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\desktop\aircond-installation-kl\header-initial.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\desktop\aircond-installation-kl\header-initial.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\desktop\aircond-installation-kl\header-initial.png","1440","171","1440","171","true","129811","246240","52.71726770630279","107.770159194282","24","0.5","true"
"/aircond-installation-kl/","desktop","header-sticky","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\desktop\aircond-installation-kl\header-sticky.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\desktop\aircond-installation-kl\header-sticky.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\desktop\aircond-installation-kl\header-sticky.png","1440","100","1440","100","true","28802","144000","20.001388888888886","24.457055555555556","24","0.5","true"
"/aircond-installation-kl/","desktop","dropdown-open","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\desktop\aircond-installation-kl\dropdown-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\desktop\aircond-installation-kl\dropdown-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\desktop\aircond-installation-kl\dropdown-open.png","339","459","340","458","false","19248","156060","12.333717800845829","15.403374770387458","24","0.5","true"
"/aircond-installation-kl/","desktop","footer","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\desktop\aircond-installation-kl\footer.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\desktop\aircond-installation-kl\footer.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\desktop\aircond-installation-kl\footer.png","1440","774","1440","733","false","267165","1114560","23.970445736434108","38.282375705809166","24","0.5","true"
"/aircond-installation-kl/","desktop","floating-actions","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\desktop\aircond-installation-kl\floating-actions.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\desktop\aircond-installation-kl\floating-actions.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\desktop\aircond-installation-kl\floating-actions.png","1440","1000","1440","1000","true","561409","1440000","38.98673611111111","62.25435648148148","24","0.5","true"
"/aircond-installation-kl/","tablet","header-initial","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\tablet\aircond-installation-kl\header-initial.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\tablet\aircond-installation-kl\header-initial.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\tablet\aircond-installation-kl\header-initial.png","768","90","768","90","true","168","69120","0.24305555555555555","0.055357831790123456","24","0.5","true"
"/aircond-installation-kl/","tablet","header-sticky","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\tablet\aircond-installation-kl\header-sticky.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\tablet\aircond-installation-kl\header-sticky.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\tablet\aircond-installation-kl\header-sticky.png","768","90","768","90","true","168","69120","0.24305555555555555","0.05539641203703704","24","0.5","true"
"/aircond-installation-kl/","tablet","menu-open","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\source\tablet\aircond-installation-kl\menu-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\staging\tablet\aircond-installation-kl\menu-open.png","C:\Users\BGF\OneDrive\Documents\rkreno\.audit-cache\prompt-1-2\differences\tablet\aircond-installation-kl\menu-open.png","768","1024","768","1024","true","195043","786432","24.800999959309898","17.09204567803277","24","0.5","true"
